"Filename";"Horizontal";"Vertical";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128"
"marcio_lobo_001.jpg";-11.2806437990711;-7.13641365527889;-0.02031766064465;0.041113592684269;0.21285106241703;-0.095364086329937;0.039946116507053;-0.040477342903614;-0.051225714385509;-0.0080977510660887;0.06196503341198;-0.0044735977426171;0.08814399689436;-0.10456615686417;0.050718203186989;0.1639479547739;0.16100780665874;0.00059962680097669;0.13771314918995;0.13369855284691;-0.097821496427059;-0.011737326160073;0.11346293985844;0.18566812574863;0.053692184388638;0.061317067593336;-0.037909992039204;-0.071939565241337;-0.029252752661705;0.078126028180122;0.12920142710209;0.018141649663448;0.07177921384573;-0.12906104326248;0.11467258632183;0.0036346048582345;0.16227875649929;0.11599948257208;0.033070210367441;0.14199721813202;-0.073818445205688;-0.0060691754333675;-0.11762354522943;0.17027093470097;-0.10181770473719;0.031641334295273;-0.041669476777315;0.1025575324893;-0.073595784604549;0.049593012779951;-0.0017051830654964;-0.048595633357763;-0.041059892624617;0.089738264679909;-0.083809293806553;-0.035825919359922;-0.047575384378433;0.015723833814263;-0.024538038298488;-0.0027908277697861;-0.063810512423515;0.020491685718298;-0.072696164250374;-0.069369651377201;-0.062521494925022;0.039719540625811;0.073255576193333;-0.13496029376984;-0.0054701687768102;0.097926281392574;-0.047825507819653;0.17801006138325;0.18311873078346;-0.076958417892456;0.008328091353178;-0.19425252079964;-0.056935887783766;0.0018496233969927;-0.10761521011591;0.077861577272415;0.048242185264826;-0.099455639719963;0.031384143978357;0.087427631020546;-0.033102069050074;0.021768087521195;0.049474839121103;-0.10817106068134;-0.0097172316163778;0.010366226546466;-0.067036494612694;0.1292839050293;0.022097799926996;-0.032057385891676;0.0016877247253433;0.013126571662724;0.044748336076736;-0.058669373393059;-0.095203645527363;0.029349341988564;-0.074009247124195;0.02203855663538;0.048693176358938;0.11792322993279;-0.038222510367632;-0.09514144808054;0.014007198624313;-0.0072628958150744;0.035454075783491;-0.20157898962498;0.27298486232758;-0.069927722215652;-0.034946780651808;-0.047350857406855;-0.089695379137993;0.12798936665058;0.062917023897171;0.073382221162319;-0.030178626999259;-0.11607328057289;-0.13997043669224;0.0560487434268;-0.009937422350049;0.02033962495625;-0.10322491824627;0.098391316831112;0.07285962998867;0.0064003486186266;0.11767350137234;-0.0031307495664805
"marcio_lobo_001.jpg_flip";10.6659803569592;-0.471592415974089;-0.056299548596144;0.069876037538052;0.17258922755718;-0.12366823852062;0.032049767673016;-0.042052239179611;-0.093410976231098;-0.020912703126669;0.018932113423944;-0.0043043973855674;0.053294457495213;-0.10066568106413;0.03829126060009;0.15816256403923;0.14221057295799;0.021979218348861;0.1419669687748;0.11887561529875;-0.021205810829997;-0.013779152184725;0.10003758221865;0.19451379776001;0.086595602333546;0.063174158334732;-0.044280853122473;-0.06532945483923;0.032536581158638;0.065681926906109;0.15421232581139;0.038119424134493;0.059689156711102;-0.18261498212814;0.15894371271133;-0.028537822887301;0.16736477613449;0.11091638356447;0.042646240442991;0.1062249019742;-0.085123792290688;0.020247001200914;-0.15943638980389;0.15988379716873;-0.063711524009705;0.058193821460009;-0.036497421562672;0.15242680907249;-0.0098212026059628;0.032239440828562;-0.04036657512188;-0.034723445773125;-0.042675256729126;0.067473955452442;-0.055274844169617;-0.049026779830456;-0.066701307892799;0.047568012028933;0.010511276312172;0.013451686128974;-0.058660611510277;0.038572300225496;-0.063384383916855;-0.037164315581322;-0.0404410995543;0.026101360097528;0.11458883434534;-0.17445580661297;-0.029768137261271;0.04638184607029;-0.064398050308228;0.16918450593948;0.1476166844368;-0.098422013223171;-0.028812004253268;-0.2108087092638;-0.035382334142923;0.0260612051934;-0.09434524923563;0.099233232438564;0.048324208706617;-0.11067932844162;0.02409864589572;0.07011603564024;-0.055605992674828;0.060744717717171;0.035553336143494;-0.094165004789829;-0.057553969323635;-0.0197674613446;-0.086164124310017;0.13312277197838;0.0040245112031698;-0.013649337925017;-0.015485601499677;0.028047112748027;0.098070442676544;-0.030072417110205;-0.0912209674716;0.095243960618973;-0.071131877601147;0.031440336257219;0.034420944750309;0.11227089166641;-0.046994380652905;-0.10221124440432;-0.008048283867538;0.0028983207885176;0.046587880700827;-0.2046317756176;0.23520681262016;-0.070799268782139;-0.029421579092741;-0.07562767714262;-0.037434186786413;0.10658707469702;0.019044853746891;0.091254837810993;-0.013857034035027;-0.1100607663393;-0.13329371809959;0.085393197834492;-0.02248477190733;-0.015468500554562;-0.11936098337173;0.053925924003124;0.032414272427559;0.036776911467314;0.079032503068447;-0.0090553974732757
"marcio_lobo_004.jpg";35.9934521376167;-1.98237800408921;-0.076942108571529;0.020286517217755;0.11017252504826;-0.17131009697914;0.075750641524792;-0.027646407485008;-0.10185644775629;-0.023406997323036;0.051944546401501;0.014365134760737;0.039984956383705;-0.067417480051517;0.060852542519569;0.17294831573963;0.13394877314568;0.052332233637571;0.1467362344265;0.11040544509888;-0.048602409660816;-0.013050765730441;0.079542629420757;0.17069599032402;0.10615326464176;0.0022692496422678;-0.065543167293072;-0.022119749337435;0.033067051321268;0.070525445044041;0.11736582964659;-0.0050266818143427;0.10466846078634;-0.14480547606945;0.15068252384663;-0.030791847035289;0.15314489603043;0.14285431802273;0.042854737490416;0.12603679299355;-0.041003085672855;0.028137708082795;-0.13640870153904;0.18756338953972;-0.059966508299112;0.040207117795944;-0.035159982740879;0.089057832956314;-0.052687246352434;0.063549600541592;-0.0022951834835112;-0.039083391427994;-0.10165628045797;-0.0054056779481471;-0.078360058367252;-0.049926534295082;-0.098039701581001;0.052631236612797;-0.018055204302073;0.057965777814388;-0.1107437685132;0.061730653047562;-0.088621705770493;-0.034392859786749;0.0038825813680887;-0.0070148855447769;0.13096246123314;-0.14029715955257;-0.066698253154755;0.12782084941864;-0.05382014811039;0.13997155427933;0.16327321529388;-0.066423676908016;-0.023805160075426;-0.21218292415142;-0.061015028506517;0.033956278115511;-0.086146295070648;0.063267797231674;0.036325573921204;-0.15886953473091;0.015540398657322;0.075571373105049;-0.040912549942732;0.075404614210129;-0.029561065137386;-0.10272461920977;-0.019844057038426;0.023261494934559;-0.045353107154369;0.087208591401577;0.0087928595021367;-0.03138542920351;0.010394586250186;0.050769109278917;0.14467339217663;-0.0099879447370768;-0.11836932599545;0.075209692120552;-0.12164794653654;0.066628910601139;0.0085817314684391;0.03148877248168;-0.096021495759487;-0.10078191757202;0.026341002434492;0.019634243100882;0.018712680786848;-0.23763702809811;0.20523639023304;-0.05526228249073;-0.065799914300442;-0.065394535660744;-0.0046737897209823;0.16148975491524;0.036622829735279;0.075400695204735;-0.034113623201847;-0.065810360014439;-0.1295719742775;0.086790584027767;-0.0090460535138845;-0.024282919242978;-0.092848017811775;0.06126282736659;0.0045533501543105;0.016225757077336;0.0079039065167308;-0.016624251380563
"marcio_lobo_004.jpg_flip";-37.4663016665052;-3.09450301434038;-0.052092228084803;-0.0100211892277;0.18516360223293;-0.11737255007029;0.03802302479744;-0.0051366947591305;-0.12437861412764;0.0050662672147155;0.040110811591148;-0.017136851325631;0.059119686484337;-0.079645819962025;0.023424360901117;0.17349392175674;0.16014188528061;0.033332910388708;0.15423019230366;0.13886660337448;-0.015936655923724;-0.015458030626178;0.091281466186047;0.20064491033554;0.085751757025719;0.078624404966831;-0.046335931867361;-0.025366330519319;0.052153550088406;0.068582057952881;0.098971322178841;-0.030176406726241;0.091059811413288;-0.16239672899246;0.15715850889683;0.0031289744656533;0.16231749951839;0.16248516738415;0.052267137914896;0.083073057234287;-0.082084558904171;-0.0089119710028172;-0.12323878705502;0.18180686235428;-0.043818984180689;0.024787809699774;-0.034196324646473;0.049124669283628;-0.02600109577179;0.039881005883217;-0.014037325978279;-0.011675751768053;-0.060051396489143;-0.017278062179685;-0.039092238992453;-0.023131724447012;-0.03393204882741;0.06716376543045;-0.0073426063172519;0.025125056505203;-0.057556565850973;0.0061532561667264;-0.098488353192806;-0.028171624988317;-0.028056643903255;-0.013980625197291;0.11370193213224;-0.088865749537945;-0.035653036087751;0.049981530755758;-0.068577967584133;0.19114938378334;0.12043534219265;-0.091934569180012;-0.01615378819406;-0.193918004632;-0.046309575438499;-0.014105694368482;-0.077575892210007;0.075472347438335;0.041851099580526;-0.16654197871685;0.034895550459623;0.10306536406279;-0.040764655917883;0.00054981955327094;0.024421146139503;-0.10019548237324;-0.042598739266396;0.024938678368926;-0.053545080125332;0.15264178812504;0.051332581788301;-0.0061681303195655;-0.011734484694898;0.030218930914998;0.13230204582214;0.028304621577263;-0.11005286872387;0.098529733717442;-0.10135895758867;0.050504602491856;0.02095540985465;0.062754541635513;-0.063320077955723;-0.14700867235661;0.025098707526922;0.033180467784405;0.040228858590126;-0.30492880940437;0.19267469644547;-0.069038592278957;-0.064376287162304;-0.036592446267605;0.014832298271358;0.10223447531462;0.072841539978981;0.047575414180756;0.02627413533628;-0.1213031411171;-0.11738888919353;0.054620634764433;0.03290506079793;-0.038342863321304;-0.042816560715437;0.034076325595379;0.021387450397015;0.036166720092297;0.11259343475103;0.0029531111940742
"marcio_lobo_005.jpg";-5.53172421061768;-14.4633721564212;-0.020144971087575;0.047974906861782;0.1601288318634;-0.13522925972939;0.033468715846539;0.0067295115441084;-0.071482561528683;-0.043207984417677;0.087139569222927;-0.021956264972687;0.088632382452488;-0.068113535642624;0.014321805909276;0.14179326593876;0.12585708498955;0.030737850815058;0.077245123684406;0.091708898544312;-0.056295793503523;-0.067058175802231;0.10633154213428;0.28534597158432;0.0080969287082553;0.096634514629841;-0.071097046136856;-0.015989311039448;0.058756779879332;0.064265854656696;0.14701166749001;0.067824617028236;0.052255310118198;-0.16269862651825;0.084044232964516;-0.0038700124714524;0.15229390561581;0.14919298887253;0.040479771792889;0.040631633251905;-0.042518153786659;0.1015240997076;-0.12906596064568;0.16046333312988;-0.09819457679987;0.056160744279623;0.001212528673932;0.11156212538481;-0.033336728811264;0.047403503209352;0.021275375038385;-0.031255934387445;-0.018416782841086;0.10488158464432;-0.084526963531971;-0.021303001791239;-0.022817717865109;0.058908384293318;-0.0056916126050055;0.051662366837263;-0.094366699457169;0.077287934720516;-0.076777242124081;-0.071815356612206;0.016046350821853;0.028044668957591;0.05600543320179;-0.21816198527813;0.020445536822081;0.057829767465591;0.0039970888756216;0.22648340463638;0.1454942971468;-0.051032345741987;-0.020630605518818;-0.1667149066925;-0.036551278084517;-0.00078878627391532;-0.10789536684752;0.11794445663691;-0.0052561429329216;-0.10858710855246;0.13165882229805;0.13992203772068;-0.012543603777885;0.049401707947254;0.018062174320221;-0.097052052617073;0.0067921727895737;-0.020153861492872;-0.10573674738407;0.14241024851799;0.031446557492018;-0.02451940625906;-0.044119656085968;0.040414750576019;0.081171214580536;-0.0090484330430627;-0.10192643105984;0.0096106706187129;-0.0056881089694798;0.059179197996855;0.050311326980591;0.10016452521086;-0.068408526480198;-0.10411434620619;-0.0038593490608037;-0.011103608645499;-0.0022082908544689;-0.245051831007;0.15609613060951;-0.023471651598811;0.011082092300057;-0.056953471153975;-0.049062553793192;0.095124967396259;0.042044498026371;0.12373358756304;0.022119916975498;-0.10927840322256;-0.15444546937943;0.055304877460003;0.041641738265753;-0.011776481755078;-0.035496536642313;0.052295066416264;-0.0042131268419325;0.052440814673901;0.071111686527729;0.020894180983305
"marcio_lobo_005.jpg_flip";4.49561532083812;-14.675395174728;-0.03088216111064;0.037883132696152;0.14767727255821;-0.095798030495644;0.053113345056772;0.011686323210597;-0.09320106357336;-0.068239010870457;0.038403835147619;-0.021291982382536;0.078469842672348;-0.060701362788677;0.0077025899663568;0.12547467648983;0.12225933372974;0.082457207143307;0.11062923073769;0.12326488643885;-0.025493457913399;-0.060124430805445;0.13327212631702;0.24154146015644;0.037110205739737;0.065887793898582;-0.036781780421734;-0.0081753674894571;0.019373908638954;0.014259792864323;0.14457981288433;0.06098810210824;0.085822694003582;-0.1156966984272;0.077531464397907;-0.028917167335749;0.16601775586605;0.15901872515678;0.004723931197077;0.021960342302918;-0.018412699922919;0.073816642165184;-0.14371956884861;0.18073119223118;-0.087731748819351;0.058087632060051;0.014733126387;0.12474550306797;-0.00055413827067241;0.017436522990465;-0.014485663734376;-0.06891617923975;-0.016055369749665;0.069493345916271;-0.078269362449646;-0.059040695428848;-0.06362035125494;0.059884559363127;0.010547384619713;0.058676827698946;-0.077381744980812;0.10704384744167;-0.059337869286537;-0.055905807763338;0.0087222391739488;-0.0021880301646888;0.12561285495758;-0.23138719797134;-0.01348754670471;0.053145796060562;-0.011989301070571;0.23336188495159;0.14615003764629;-0.021952098235488;-0.032293878495693;-0.19364316761494;-0.085000276565552;-0.0020853111054748;-0.10201561450958;0.12661288678646;-0.034577660262585;-0.1108508259058;0.09420782327652;0.13172052800655;-0.045931112021208;0.038513943552971;-0.023367376998067;-0.085469983518124;-0.0088633131235838;-0.044336196035147;-0.1455709785223;0.097647935152054;0.017338341102004;0.014419999904931;-0.069719962775707;0.046387676149607;0.12245110422373;0.035153903067112;-0.08932838588953;0.045609977096319;-0.052088253200054;0.078512787818909;0.016040524467826;0.072459734976292;-0.085033282637596;-0.09605410695076;0.017999097704887;0.0024838568642735;0.029068682342768;-0.22623331844807;0.18294736742973;-0.022595159709454;-0.049373656511307;-0.075752340257168;-0.041060727089643;0.071080714464188;0.071000933647156;0.10823591798544;0.0032358185853809;-0.11206039786339;-0.1453884691;0.070811413228512;0.012037172913551;-0.00035666991607286;-0.044318560510874;0.04787028953433;0.008370703086257;0.057224590331316;0.067334197461605;0.0083973212167621
"marcio_lobo_003.jpg";-35.6295732860979;3.21340990183306;-0.0057568154297769;0.002437845338136;0.20558544993401;-0.093284338712692;0.027424212545156;-0.050789289176464;-0.10464628785849;-0.0048292456194758;0.044081397354603;-0.026137223467231;0.054145690053701;-0.098203428089619;0.028470730409026;0.1629643291235;0.16293320059776;0.011942406184971;0.16090653836727;0.10189525783062;-0.021623317152262;0.023133559152484;0.096442885696888;0.20040598511696;0.059316713362932;0.10388428717852;-0.039208825677633;-0.034228127449751;0.03068320825696;0.064099565148354;0.10872752219439;0.0096973842009902;0.055199209600687;-0.15321522951126;0.14431855082512;0.011475714854896;0.16907186806202;0.13296051323414;0.063857726752758;0.1196267157793;-0.083838194608688;-0.05503923818469;-0.14980185031891;0.15392361581326;-0.066738612949848;0.015689637511969;-0.0063230153173208;0.13623651862144;-0.040916737169027;0.05929646641016;-0.019382735714316;-0.0095975799486041;-0.044074427336454;0.054805591702461;-0.01287944149226;-0.031589064747095;0.0050693755038083;0.017954647541046;-0.016215123236179;-0.015641134232283;-0.049752976745367;-0.0074341255240142;-0.049100119620562;-0.046451982110739;-0.064033851027489;0.032160826027393;0.063381798565388;-0.12238594889641;-0.018721269443631;0.071203306317329;-0.044425532221794;0.16220808029175;0.11933483183384;-0.11770985275507;-0.037985451519489;-0.20515756309032;-0.048534508794546;-0.010344005189836;-0.066595688462257;0.094987116754055;0.085873924195766;-0.083494827151299;0.049217250198126;0.08598531037569;-0.06313294917345;-0.012904740869999;0.090182520449162;-0.1315780878067;-0.061462718993425;0.025147730484605;-0.04748173803091;0.18107159435749;0.052247606217861;0.0078275883570313;-0.0055979816243052;0.058974895626307;0.058891508728266;0.0026486124843359;-0.073004186153412;0.053290147334337;-0.051415510475636;-0.018711164593697;0.071067370474339;0.10943002253771;-0.058735590428114;-0.14105027914047;-0.01140433549881;4.1150509787258e-05;0.042769961059093;-0.26166471838951;0.2354139238596;-0.053180981427431;-0.017555151134729;-0.03305796906352;-0.045474581420422;0.092481583356857;0.06362359970808;0.069486685097218;-0.0098265381529927;-0.1487562507391;-0.1546980291605;0.050830576568842;-0.002218988025561;0.016826255246997;-0.056044206023216;0.067752294242382;0.04054931551218;0.020482720807195;0.15487705171108;-0.032636765390635
"marcio_lobo_003.jpg_flip";36.2176218723123;6.43541670156906;-0.066681154072285;0.012266844511032;0.16314870119095;-0.13204729557037;0.08578846603632;-0.060653503984213;-0.10720375925303;-0.012354579754174;0.030710319057107;0.0060174223035574;0.013153159059584;-0.062846511602402;0.030338242650032;0.10844561457634;0.14337886869907;0.020483184605837;0.15830117464066;0.081335082650185;-0.0045971963554621;0.061532326042652;0.071526013314724;0.13577102124691;0.13023521006107;0.036029566079378;-0.032186560332775;-0.031960465013981;0.032854687422514;0.063407674431801;0.14825183153152;-0.033722069114447;0.09586738049984;-0.17128694057465;0.1883070319891;-0.017156297340989;0.16827639937401;0.083612509071827;0.073452606797218;0.15222242474556;-0.049144580960274;-0.065336354076862;-0.11603178083897;0.13188832998276;-0.051810473203659;-0.004740591160953;-0.050816342234612;0.10995899885893;-0.047417923808098;0.076017878949642;-0.012966173700988;-0.001597725902684;-0.11964439600706;0.026704063639045;-0.0052587618120015;-0.061671145260334;-0.06413821130991;0.0039075496606529;0.011694379150867;-0.011357246898115;-0.13498905301094;0.01943719573319;-0.062311552464962;-0.016870422288775;-0.027016460895538;0.020954506471753;0.12146367132664;-0.093130923807621;-0.077364474534988;0.083043783903122;-0.088653698563576;0.087307818233967;0.099121674895287;-0.10388448089361;-0.063679121434689;-0.18207339942455;-0.018083896487951;0.020756913349032;-0.04460720717907;0.076718509197235;0.11816737055779;-0.082935154438019;-0.026680923998356;0.048841245472431;-0.027965847402811;0.087245926260948;0.087352365255356;-0.14763353765011;-0.065289795398712;0.095105372369289;-0.016573997214437;0.11676394194365;0.051011800765991;0.024010511115193;0.026429804041982;0.11102017015219;0.092070557177067;-0.055482488125563;-0.090314380824566;0.10435621440411;-0.12498266249895;-0.017899934202433;0.056958328932524;0.032424230128527;-0.099417857825756;-0.12133795768023;0.035023376345634;0.026570808142424;0.1034993454814;-0.21680037677288;0.27023121714592;-0.050010465085506;-0.039875980466604;-0.035746060311794;0.0057192444801331;0.15650817751884;0.030426412820816;0.056882988661528;-0.061321884393692;-0.062377881258726;-0.14134103059769;0.11453586816788;-0.038950338959694;0.0066056768409908;-0.12654639780521;0.038013447076082;0.0010160934180021;0.039411418139935;0.074248105287552;-0.037925586104393
"marcio_lobo_002.jpg";-7.74275263165673;0.540212461950832;-0.017836481332779;0.051872860640287;0.19175289571285;-0.052292603999376;0.025329615920782;-0.054057724773884;-0.041486568748951;-0.058640830218792;0.013381100259721;0.024087734520435;0.083068691194057;-0.074956215918064;0.031994804739952;0.17477031052113;0.13011957705021;0.011680192314088;0.097021460533142;0.15259750187397;-0.018607342615724;-0.0049312775954604;0.11824517697096;0.17838700115681;0.0061450628563762;0.066832259297371;-0.0404945127666;-0.037354461848736;-0.015843465924263;0.048795159906149;0.10839706659317;0.10894101113081;-0.055112153291702;-0.11079032719135;0.14096280932426;-0.0031294187065214;0.18471525609493;0.11713361740112;0.06616972386837;0.070448756217957;-0.086140558123589;-0.065857462584972;-0.1371104568243;0.11147382855415;-0.016261907294393;0.029762454330921;-0.045752041041851;0.19012148678303;0.016584321856499;0.018361069262028;-0.059470161795616;-0.069671928882599;0.015094545669854;0.085830844938755;-0.053860779851675;0.01292950194329;0.072237886488438;0.053590398281813;-0.0018766215071082;-0.058103464543819;-0.045846350491047;0.031845439225435;-0.0045223087072372;-0.075489729642868;-0.064953684806824;0.052753228694201;0.11017505079508;-0.12331329286098;-0.043349109590054;0.052024841308594;-0.013735145330429;0.18957129120827;0.13939642906189;-0.10515760630369;-0.011614674702287;-0.23049341142178;-0.03552171215415;0.056136522442102;-0.080715581774712;0.12179440259933;0.045948132872581;-0.15484681725502;0.062844254076481;0.1165828704834;-0.070141561329365;0.025485681369901;0.047445833683014;-0.06506771594286;-0.043866485357285;-0.0085707092657685;-0.071574069559574;0.21873992681503;0.021965764462948;-0.027934368699789;-0.034679189324379;0.0066687976941466;-0.027571924030781;-0.022187819704413;-0.080512262880802;0.052138190716505;0.052432648837566;0.00025765018654056;0.11275921016932;0.15678653120995;0.012979650869966;-0.15873104333878;-0.0050551821477711;-0.002631894312799;0.028301622718573;-0.1748339086771;0.17310048639774;-0.039706941694021;-0.025146741420031;-0.092398189008236;-0.068284690380096;0.014025830663741;0.058010689914227;0.077033184468746;0.0049448651261628;-0.15659335255623;-0.15873941779137;0.026143446564674;0.019858842715621;-0.006616482976824;-0.045997481793165;0.066908083856106;0.069648511707783;0.078763365745544;0.17631475627422;0.001877352478914
"marcio_lobo_002.jpg_flip";7.73045556555621;0.647235829579583;-0.026326101273298;0.056776206940413;0.18879455327988;-0.085655868053436;-0.035809759050608;-0.040616147220135;-0.066904939711094;-0.03057693131268;-0.018236083909869;0.018173586577177;0.096513003110886;-0.1290313154459;0.040581297129393;0.18939669430256;0.16530048847198;-0.0096259983256459;0.0868309289217;0.15732827782631;0.011405570432544;-0.059771057218313;0.091926969587803;0.19370427727699;0.046894118189812;0.046139225363731;-0.047097969800234;-0.046831004321575;0.026623629033566;0.043085422366858;0.11166867613792;0.067850291728973;-0.02875167503953;-0.16645836830139;0.14669765532017;-0.028746349737048;0.17814117670059;0.10602623224258;0.024682348594069;0.07060768455267;-0.08343630284071;0.0067111528478563;-0.16807313263416;0.1159734800458;-0.076101697981358;0.074397265911102;-0.057759255170822;0.1739190518856;-0.0049583450891078;-0.0012810516636819;-0.08011768758297;-0.085044704377651;0.010856000706553;0.081010900437832;-0.041975580155849;-0.00036244504735805;-0.042071674019098;0.065504014492035;0.031564045697451;-0.026854734867811;-0.010578664951026;0.047883719205856;-0.026090878993273;-0.053547933697701;-0.061405837535858;0.070685096085072;0.10317406058311;-0.12455644458532;-0.0093496199697256;0.03093995153904;-0.012313522398472;0.17709702253342;0.14216002821922;-0.1308359503746;0.0019022551132366;-0.24009510874748;-0.034432951360941;0.015236232429743;-0.12916155159473;0.058122877031565;0.029195567592978;-0.12036266177893;0.050868939608335;0.053119014948606;-0.076802857220173;0.0060916473157704;0.008826338686049;-0.044936966150999;-0.047581199556589;-0.091900333762169;-0.1112397685647;0.17550674080849;0.0049002701416612;-0.02687125839293;-0.020692974328995;-0.013626021333039;0.0040101553313434;-0.02160601131618;-0.0930145829916;0.071446120738983;0.028500255197287;0.032428976148367;0.072305612266064;0.17123891413212;0.022956831380725;-0.14469692111015;0.0098826382309198;-0.015264023095369;0.050777059048414;-0.1689385920763;0.18295945227146;-0.078188113868237;-0.0085145747289062;-0.10003505647182;-0.042633045464754;0.0077729574404657;0.025744801387191;0.094143643975258;0.0073346006684005;-0.13782365620136;-0.11018828302622;0.010236763395369;0.01059409417212;-0.082400441169739;-0.094805613160133;0.052135623991489;0.095075465738773;0.050715066492558;0.13748797774315;0.030146891251206
